dream_vals,login_vals,time_vals,gt_vals,earnings_vals,total_time,strats
3,5,1860,3,2283394.0,9300,unstocked
3,5,2160,1,796688.0,10800,stocked
3,5,2160,1,2609696.0,10800,unstocked
3,5,2160,2,1710860.800000539,10800,stocked
3,5,2160,2,842529.6000000001,10800,unstocked
3,5,2160,3,2054875.1999994875,10800,stocked
3,5,2160,3,2413932.8,10800,unstocked
3,5,2460,1,1610228.0,12300,stocked
3,5,2460,1,2723208.0,12300,unstocked
3,5,2460,2,935514.7999997119,12300,stocked
3,5,2460,2,2870665.6,12300,unstocked
3,5,2460,3,1563250.1999994875,12300,stocked
3,5,2460,3,5088943.199999998,12300,unstocked
3,5,2760,1,2114196.0,13800,stocked
3,5,2760,1,3659232.0,13800,unstocked
3,5,2760,2,3088448.0000005173,13800,stocked
3,5,2760,2,2558705.6,13800,unstocked
3,5,2760,3,844976.300000265,13800,stocked
3,5,2760,3,1794184.0000000002,13800,unstocked
3,5,3060,1,2062050.0,15300,stocked
3,5,3060,1,3233832.0,15300,unstocked
3,5,3060,2,1925704.0000003371,15300,stocked
3,5,3060,2,3463468.8000000003,15300,unstocked
3,5,3060,3,1993152.3999991172,15300,stocked
3,5,3060,3,1631114.0,15300,unstocked
3,5,3360,1,2299580.0,16800,stocked
3,5,3360,1,4453456.0,16800,unstocked
3,5,3360,2,3493439.4000010756,16800,stocked
3,5,3360,2,5616468.000000002,16800,unstocked
3,5,3360,3,3356891.399999026,16800,stocked
3,5,3360,3,3588367.9999999995,16800,unstocked
3,6,60,1,32328.0,360,stocked
3,6,60,1,0.0,360,unstocked
3,6,60,2,35560.79999999326,360,stocked
3,6,60,2,0.0,360,unstocked
3,6,60,3,37177.20000000736,360,stocked
3,6,60,3,0.0,360,unstocked
3,6,360,1,674594.0,2160,stocked
3,6,360,1,255312.0,2160,unstocked
3,6,360,2,154004.4000000395,2160,stocked
3,6,360,2,2028135.9999999998,2160,unstocked
3,6,360,3,37177.20000000736,2160,stocked
3,6,360,3,456678.8,2160,unstocked
3,6,660,1,798172.0,3960,stocked
3,6,660,1,0.0,3960,unstocked
3,6,660,2,458009.1999998641,3960,stocked
3,6,660,2,280843.2,3960,unstocked
3,6,660,3,1387189.7999997127,3960,stocked
3,6,660,3,0.0,3960,unstocked
3,6,960,1,1108602.0,5760,stocked
3,6,960,1,1049536.0,5760,unstocked
3,6,960,2,1211381.600000337,5760,stocked
3,6,960,2,2152999.2,5760,unstocked
3,6,960,3,37177.20000000736,5760,stocked
3,6,960,3,1337505.2,5760,unstocked
3,6,1260,1,768130.0,7560,stocked
3,6,1260,1,2354384.0,7560,unstocked
3,6,1260,2,316302.79999989516,7560,stocked
3,6,1260,2,1747292.7999999998,7560,unstocked
3,6,1260,3,1391564.399999561,7560,stocked
3,6,1260,3,3783969.1999999993,7560,unstocked
3,6,1560,1,938560.0,9360,stocked
3,6,1560,1,2354384.0,9360,unstocked
3,6,1560,2,2781033.200000714,9360,stocked
3,6,1560,2,1435332.8,9360,unstocked
3,6,1560,3,2636577.3999990695,9360,stocked
3,6,1560,3,3131689.1999999997,9360,unstocked
3,6,1860,1,1097680.0,11160,stocked
3,6,1860,1,3772744.0,11160,unstocked
3,6,1860,2,2485502.800000972,11160,stocked
3,6,1860,2,1997019.1999999997,11160,unstocked
3,6,1860,3,2299714.799999392,11160,stocked
3,6,1860,3,2544471.5999999996,11160,unstocked
3,6,2160,1,1960268.0,12960,stocked
3,6,2160,1,2212584.0,12960,unstocked
3,6,2160,2,2521406.800000559,12960,stocked
3,6,2160,2,4586841.6000000015,12960,unstocked
3,6,2160,3,1269889.7999993612,12960,stocked
3,6,2160,3,3457829.1999999993,12960,unstocked
3,6,2460,1,2317442.0,14760,stocked
3,6,2460,1,2467896.0,14760,unstocked
3,6,2460,2,3363857.2000009622,14760,stocked
3,6,2460,2,2714685.6000000006,14760,unstocked
3,6,2460,3,1522632.1999997923,14760,stocked
3,6,2460,3,3620899.1999999993,14760,unstocked
3,6,2760,1,1862708.0,16560,stocked
3,6,2760,1,2581408.0,16560,unstocked
3,6,2760,2,2804942.800000771,16560,stocked
3,6,2760,2,2870665.6000000006,16560,unstocked
3,6,2760,3,1211041.9999998526,16560,stocked
3,6,2760,3,3457829.1999999993,16560,unstocked
3,6,3060,1,3178952.0,18360,stocked
3,6,3060,1,4566968.0,18360,unstocked
3,6,3060,2,2744667.2000007415,18360,stocked
3,6,3060,2,4305998.400000001,18360,unstocked
3,6,3060,3,6054087.600001131,18360,stocked
3,6,3060,3,5284544.3999999985,18360,unstocked
3,6,3360,1,2835740.0,20160,stocked
3,6,3360,1,3375632.0,20160,unstocked
3,6,3360,2,2904336.600001115,20160,stocked
3,6,3360,2,6334134.400000001,20160,unstocked
3,6,3360,3,2449527.5999992364,20160,stocked
3,6,3360,3,4371186.799999999,20160,unstocked
3,7,60,1,32380.0,420,stocked
3,7,60,1,0.0,420,unstocked
3,7,60,2,35617.999999993226,420,stocked
3,7,60,2,0.0,420,unstocked
3,7,60,3,37237.00000000739,420,stocked
3,7,60,3,0.0,420,unstocked
3,7,360,1,1321061.0,2520,stocked
3,7,360,1,907736.0,2520,unstocked
3,7,360,2,464107.5999998239,2520,stocked
3,7,360,2,1154489.5999999999,2520,unstocked
3,7,360,3,737662.9000002057,2520,stocked
3,7,360,3,587217.6,2520,unstocked
3,7,660,1,1223716.0,4620,stocked
3,7,660,1,1815472.0,4620,unstocked
3,7,660,2,1907448.4000003408,4620,stocked
3,7,660,2,2433842.4,4620,unstocked
3,7,660,3,540597.7500001678,4620,stocked
3,7,660,3,1631114.0,4620,unstocked
3,7,960,1,429444.0,6720,stocked
3,7,960,1,1191336.0,6720,unstocked
3,7,960,2,2487974.500000675,6720,stocked
3,7,960,2,842529.6000000001,6720,unstocked
3,7,960,3,1533099.4999994873,6720,stocked
3,7,960,3,3620899.1999999993,6720,unstocked
3,7,1260,1,684804.0,8820,stocked
3,7,1260,1,4595256.0,8820,unstocked
3,7,1260,2,2984268.1000011354,8820,stocked
3,7,1260,2,3713195.2000000007,8820,unstocked
3,7,1260,3,1920148.0999993891,8820,stocked
3,7,1260,3,3327290.3999999994,8820,unstocked
3,7,1560,1,1901298.0,10920,stocked
3,7,1560,1,3006808.0,10920,unstocked
3,7,1560,2,1458699.0000000563,10920,stocked
3,7,1560,2,717666.4,10920,unstocked
3,7,1560,3,3020717.6499997713,10920,stocked
3,7,1560,3,3001150.3999999994,10920,unstocked
3,7,1860,1,2237685.0,13020,stocked
3,7,1860,1,3801032.0,13020,unstocked
3,7,1860,2,846885.5999999198,13020,stocked
3,7,1860,2,2152999.1999999997,13020,unstocked
3,7,1860,3,2251649.3999993154,13020,stocked
3,7,1860,3,2413932.8,13020,unstocked
3,7,2160,1,2094595.0,15120,stocked
3,7,2160,1,3914544.0,15120,unstocked
3,7,2160,2,4105600.400001025,15120,stocked
3,7,2160,2,5710214.400000001,15120,unstocked
3,7,2160,3,4955249.950000011,15120,stocked
3,7,2160,3,2120324.0,15120,unstocked
3,7,2460,1,4416090.0,17220,stocked
3,7,2460,1,3148608.0,17220,unstocked
3,7,2460,2,5818581.999999366,17220,stocked
3,7,2460,2,4305998.400000001,17220,unstocked
3,7,2460,3,2058557.499999601,17220,stocked
3,7,2460,3,4501725.599999999,17220,unstocked
3,7,2760,1,3973248.0,19320,stocked
3,7,2760,1,6666040.0,19320,unstocked
3,7,2760,2,2868468.9000008237,19320,stocked
3,7,2760,2,3151508.8000000007,19320,unstocked
3,7,2760,3,4626467.250000159,19320,stocked
3,7,2760,3,5219481.999999998,19320,unstocked
3,7,3060,1,2636366.0,21420,stocked
3,7,3060,1,2865008.0,21420,unstocked
3,7,3060,2,3112995.6000006665,21420,stocked
3,7,3060,2,3276372.0000000005,21420,unstocked
3,7,3060,3,3981299.9999988154,21420,stocked
3,7,3060,3,6785119.599999998,21420,unstocked
3,7,3360,1,3657503.0,23520,stocked
3,7,3360,1,4964080.0,23520,unstocked
3,7,3360,2,3841895.200000866,23520,stocked
3,7,3360,2,4867684.800000001,23520,unstocked
3,7,3360,3,4289467.800000396,23520,stocked
3,7,3360,3,7307274.799999997,23520,unstocked
3,8,60,1,32304.0,480,stocked
3,8,60,1,0.0,480,unstocked
3,8,60,2,35534.39999999327,480,stocked
3,8,60,2,0.0,480,unstocked
3,8,60,3,37149.60000000735,480,stocked
3,8,60,3,0.0,480,unstocked
3,8,360,1,1601348.0,2880,stocked
3,8,360,1,907736.0,2880,unstocked
3,8,360,2,35534.39999999327,2880,stocked
3,8,360,2,0.0,2880,unstocked
3,8,360,3,820019.0000003132,2880,stocked
3,8,360,3,750287.6,2880,unstocked
3,8,660,1,457784.0,5280,stocked
3,8,660,1,2184296.0,5280,unstocked
3,8,660,2,1182711.200000227,5280,stocked
3,8,660,2,1279352.8,5280,unstocked
3,8,660,3,1276573.5999999614,5280,stocked
3,8,660,3,750287.6,5280,unstocked
3,8,960,1,1380604.0,7680,stocked
3,8,960,1,1843760.0,7680,unstocked
3,8,960,2,1033361.999999711,7680,stocked
3,8,960,2,0.0,7680,unstocked
3,8,960,3,1854972.9999995807,7680,stocked
3,8,960,3,0.0,7680,unstocked
3,8,1260,1,1837428.0,10080,stocked
3,8,1260,1,1815472.0,10080,unstocked
3,8,1260,2,1469120.400000053,10080,stocked
3,8,1260,2,1716176.0,10080,unstocked
3,8,1260,3,2272634.59999939,10080,stocked
3,8,1260,3,4338655.599999999,10080,unstocked
3,8,1560,1,1841600.0,12480,stocked
3,8,1560,1,2354384.0,12480,unstocked
3,8,1560,2,1862300.0000002135,12480,stocked
3,8,1560,2,2995528.8000000003,12480,unstocked
3,8,1560,3,2446383.499999524,12480,stocked
3,8,1560,3,2413932.8,12480,unstocked
3,8,1860,1,1575524.0,14880,stocked
3,8,1860,1,2609696.0,14880,unstocked
3,8,1860,2,2238335.000000427,14880,stocked
3,8,1860,2,4337115.200000001,14880,unstocked
3,8,1860,3,2020460.2999994524,14880,stocked
3,8,1860,3,2087792.8,14880,unstocked
3,8,2160,1,4326844.0,17280,stocked
3,8,2160,1,2354384.0,17280,unstocked
3,8,2160,2,2188432.4000007133,17280,stocked
3,8,2160,2,4305998.400000001,17280,unstocked
3,8,2160,3,4530011.000000299,17280,stocked
3,8,2160,3,3131689.1999999993,17280,unstocked
3,8,2460,1,3343886.0,19680,stocked
3,8,2460,1,6013616.0,19680,unstocked
3,8,2460,2,4865566.199999384,19680,stocked
3,8,2460,2,4430861.6000000015,19680,unstocked
3,8,2460,3,3814736.299998917,19680,stocked
3,8,2460,3,1043896.3999999999,19680,unstocked
3,8,2760,1,4360402.0,22080,stocked
3,8,2760,1,4453456.0,22080,unstocked
3,8,2760,2,3997554.000000653,22080,stocked
3,8,2760,2,2714685.6,22080,unstocked
3,8,2760,3,3620563.3999989447,22080,stocked
3,8,2760,3,4958404.399999999,22080,unstocked
3,8,3060,1,4253780.0,24480,stocked
3,8,3060,1,5616504.0,24480,unstocked
3,8,3060,2,4522803.999999456,24480,stocked
3,8,3060,2,5616468.000000001,24480,unstocked
3,8,3060,3,3261038.899999036,24480,stocked
3,8,3060,3,5839230.799999998,24480,unstocked
3,8,3360,1,4676832.0,26880,stocked
3,8,3360,1,3659232.0,26880,unstocked
3,8,3360,2,3121241.200000855,26880,stocked
3,8,3360,2,3588332.0000000005,26880,unstocked
3,8,3360,3,6805299.800001793,26880,stocked
3,8,3360,3,6002300.799999999,26880,unstocked
3,9,60,1,32292.0,540,stocked
3,9,60,1,0.0,540,unstocked
3,9,60,2,35521.19999999328,540,stocked
3,9,60,2,0.0,540,unstocked
3,9,60,3,37135.80000000734,540,stocked
3,9,60,3,0.0,540,unstocked
3,9,360,1,495264.0,3240,stocked
3,9,360,1,397112.0,3240,unstocked
3,9,360,2,940213.9999996665,3240,stocked
3,9,360,2,280843.2,3240,unstocked
3,9,360,3,654658.2000001671,3240,stocked
3,9,360,3,293608.8,3240,unstocked
3,9,660,1,429404.0,5940,stocked
3,9,660,1,652424.0,5940,unstocked
3,9,660,2,35521.19999999328,5940,stocked
3,9,660,2,436823.2,5940,unstocked
3,9,660,3,950493.400000195,5940,stocked
3,9,660,3,2087792.8,5940,unstocked
3,9,960,1,939804.0,8640,stocked
3,9,960,1,907736.0,8640,unstocked
3,9,960,2,1118924.4000003664,8640,stocked
3,9,960,2,2152999.2,8640,unstocked
3,9,960,3,983075.2000002963,8640,stocked
3,9,960,3,750287.6,8640,unstocked
3,9,1260,1,702492.0,11340,stocked
3,9,1260,1,2978520.0,11340,unstocked
3,9,1260,2,1935388.400000266,11340,stocked
3,9,1260,2,1716176.0,11340,unstocked
3,9,1260,3,1435105.6999998572,11340,stocked
3,9,1260,3,3718906.7999999993,11340,unstocked
3,9,1560,1,3789538.0,14040,stocked
3,9,1560,1,652424.0,14040,unstocked
3,9,1560,2,2834414.0000008903,14040,stocked
3,9,1560,2,2152999.2,14040,unstocked
3,9,1560,3,2695820.7999995407,14040,stocked
3,9,1560,3,3294759.1999999993,14040,unstocked
3,9,1860,1,4196440.0,16740,stocked
3,9,1860,1,3006808.0,16740,unstocked
3,9,1860,2,3834186.40000098,16740,stocked
3,9,1860,2,3900292.000000001,16740,unstocked
3,9,1860,3,4299955.800000407,16740,stocked
3,9,1860,3,3718906.7999999993,16740,unstocked
3,9,2160,1,1605968.0,19440,stocked
3,9,2160,1,6127128.0,19440,unstocked
3,9,2160,2,3985900.600000921,19440,stocked
3,9,2160,2,5991057.6000000015,19440,unstocked
3,9,2160,3,5276524.300001263,19440,stocked
3,9,2160,3,2838080.4,19440,unstocked
3,9,2460,1,6685074.0,22140,stocked
3,9,2460,1,1815472.0,22140,unstocked
3,9,2460,2,3022984.80000078,22140,stocked
3,9,2460,2,2402725.6,22140,unstocked
3,9,2460,3,3781002.199999178,22140,stocked
3,9,2460,3,4501725.599999999,22140,unstocked
3,9,2760,1,2521356.0,24840,stocked
3,9,2760,1,5985328.0,24840,unstocked
3,9,2760,2,3959439.0000011213,24840,stocked
3,9,2760,2,6739840.800000002,24840,unstocked
3,9,2760,3,5638537.400001427,24840,stocked
3,9,2760,3,5643629.599999999,24840,unstocked
3,9,3060,1,5136564.0,27540,stocked
3,9,3060,1,4680480.0,27540,unstocked
3,9,3060,2,3467200.0000009267,27540,stocked
3,9,3060,2,5554234.400000002,27540,unstocked
3,9,3060,3,3493037.599999098,27540,stocked
3,9,3060,3,5513090.799999998,27540,unstocked
3,9,3360,1,4933272.0,30240,stocked
3,9,3360,1,5531280.0,30240,unstocked
3,9,3360,2,4277354.399999633,30240,stocked
3,9,3360,2,3994038.400000001,30240,unstocked
3,9,3360,3,4726755.300000359,30240,stocked
3,9,3360,3,10373487.600000001,30240,unstocked
3,10,60,1,32280.0,600,stocked
3,10,60,1,0.0,600,unstocked
3,10,60,2,35507.999999993284,600,stocked
3,10,60,2,0.0,600,unstocked
3,10,60,3,37122.000000007334,600,stocked
3,10,60,3,0.0,600,unstocked
3,10,360,1,457712.0,3600,stocked
3,10,360,1,0.0,3600,unstocked
3,10,360,2,775673.7999996828,3600,stocked
3,10,360,2,1154489.6,3600,unstocked
3,10,360,3,944669.8000001549,3600,stocked
3,10,360,3,1663645.2,3600,unstocked
3,10,660,1,413624.0,6600,stocked
3,10,660,1,1304848.0,6600,unstocked
3,10,660,2,917615.5999998008,6600,stocked
3,10,660,2,842529.6000000001,6600,unstocked
3,10,660,3,1395083.3999997787,6600,stocked
3,10,660,3,880826.3999999999,6600,unstocked
3,10,960,1,1081672.0,9600,stocked
3,10,960,1,2354384.0,9600,unstocked
3,10,960,2,937428.7999998641,9600,stocked
3,10,960,2,998509.6000000001,9600,unstocked
3,10,960,3,3016974.3999991613,9600,stocked
3,10,960,3,1631114.0,9600,unstocked
3,10,1260,1,2788736.0,12600,stocked
3,10,1260,1,1560160.0,12600,unstocked
3,10,1260,2,1680456.8000003637,12600,stocked
3,10,1260,2,3900292.000000001,12600,unstocked
3,10,1260,3,1631792.4999994435,12600,stocked
3,10,1260,3,3588367.999999999,12600,unstocked
3,10,1560,1,3818792.0,15600,stocked
3,10,1560,1,2070784.0,15600,unstocked
3,10,1560,2,4086104.00000102,15600,stocked
3,10,1560,2,4150018.4000000013,15600,unstocked
3,10,1560,3,1372432.999999759,15600,stocked
3,10,1560,3,2381401.6,15600,unstocked
3,10,1860,1,4640080.0,18600,stocked
3,10,1860,1,4566968.0,18600,unstocked
3,10,1860,2,2777370.2000006223,18600,stocked
3,10,1860,2,3432352.0000000005,18600,unstocked
3,10,1860,3,3884854.099999007,18600,stocked
3,10,1860,3,4990935.599999999,18600,unstocked
3,10,2160,1,2521520.0,21600,stocked
3,10,2160,1,2751496.0,21600,unstocked
3,10,2160,2,2716274.000000702,21600,stocked
3,10,2160,2,4742821.6000000015,21600,unstocked
3,10,2160,3,5352997.000001134,21600,stocked
3,10,2160,3,5415083.199999998,21600,unstocked
3,10,2460,1,4443940.0,24600,stocked
3,10,2460,1,6155416.0,24600,unstocked
3,10,2460,2,3272504.4000010313,24600,stocked
3,10,2460,2,4898801.6000000015,24600,unstocked
3,10,2460,3,3967279.199999147,24600,stocked
3,10,2460,3,3914507.999999999,24600,unstocked
3,10,2760,1,7766184.0,27600,stocked
3,10,2760,1,5843528.0,27600,unstocked
3,10,2760,2,5417345.999998669,27600,stocked
3,10,2760,2,8331153.600000003,27600,unstocked
3,10,2760,3,7040258.600000798,27600,stocked
3,10,2760,3,3164220.3999999994,27600,unstocked
3,10,3060,1,3265432.0,30600,stocked
3,10,3060,1,4311656.0,30600,unstocked
3,10,3060,2,5613374.799999174,30600,stocked
3,10,3060,2,4305998.4,30600,unstocked
3,10,3060,3,6425677.900001899,30600,stocked
3,10,3060,3,7078728.399999998,30600,unstocked
3,10,3360,1,3022332.0,33600,stocked
3,10,3360,1,8112688.0,33600,unstocked
3,10,3360,2,7663083.99999842,33600,stocked
3,10,3360,2,11357799.199999997,33600,unstocked
3,10,3360,3,3065152.4999991143,33600,stocked
3,10,3360,3,5252013.199999998,33600,unstocked
0,1,60,1,32388.0,60,stocked
0,1,60,1,0.0,60,unstocked
0,1,60,2,35626.79999999322,60,stocked
0,1,60,2,0.0,60,unstocked
0,1,60,3,37246.2000000074,60,stocked
0,1,60,3,0.0,60,unstocked
0,1,360,1,32388.0,360,stocked
0,1,360,1,127656.0,360,unstocked
0,1,360,2,35626.79999999322,360,stocked
0,1,360,2,0.0,360,unstocked
0,1,360,3,37246.2000000074,360,stocked
0,1,360,3,0.0,360,unstocked
0,1,660,1,32388.0,660,stocked
0,1,660,1,0.0,660,unstocked
0,1,660,2,487656.39999977243,660,stocked
0,1,660,2,358833.2,660,unstocked
0,1,660,3,265461.39999994443,660,stocked
0,1,660,3,0.0,660,unstocked
0,1,960,1,32388.0,960,stocked
0,1,960,1,0.0,960,unstocked
0,1,960,2,35626.79999999322,960,stocked
0,1,960,2,140421.6,960,unstocked
0,1,960,3,37246.2000000074,960,stocked
0,1,960,3,0.0,960,unstocked
0,1,1260,1,32388.0,1260,stocked
0,1,1260,1,0.0,1260,unstocked
0,1,1260,2,253800.80000008328,1260,stocked
0,1,1260,2,218411.6,1260,unstocked
0,1,1260,3,37246.2000000074,1260,stocked
0,1,1260,3,0.0,1260,unstocked
0,1,1560,1,429464.0,1560,stocked
0,1,1560,1,198556.0,1560,unstocked
0,1,1560,2,51189.599999982645,1560,stocked
0,1,1560,2,218411.6,1560,unstocked
0,1,1560,3,37246.2000000074,1560,stocked
0,1,1560,3,0.0,1560,unstocked
0,1,1860,1,32388.0,1860,stocked
0,1,1860,1,198556.0,1860,unstocked
0,1,1860,2,315633.9999997746,1860,stocked
0,1,1860,2,0.0,1860,unstocked
0,1,1860,3,200362.19999991657,1860,stocked
0,1,1860,3,293608.8,1860,unstocked
0,1,2160,1,32388.0,2160,stocked
0,1,2160,1,0.0,2160,unstocked
0,1,2160,2,690703.1999996754,2160,stocked
0,1,2160,2,0.0,2160,unstocked
0,1,2160,3,37246.2000000074,2160,stocked
0,1,2160,3,375143.8,2160,unstocked
0,1,2460,1,442856.0,2460,stocked
0,1,2460,1,198556.0,2460,unstocked
0,1,2460,2,51123.59999998267,2460,stocked
0,1,2460,2,140421.6,2460,unstocked
0,1,2460,3,183636.59999991898,2460,stocked
0,1,2460,3,375143.8,2460,unstocked
0,1,2760,1,300836.0,2760,stocked
0,1,2760,1,326212.0,2760,unstocked
0,1,2760,2,253088.0000000816,2760,stocked
0,1,2760,2,436823.19999999995,2760,unstocked
0,1,2760,3,69538.20000001228,2760,stocked
0,1,2760,3,0.0,2760,unstocked
0,1,3060,1,32388.0,3060,stocked
0,1,3060,1,382968.0,3060,unstocked
0,1,3060,2,268624.40000002494,3060,stocked
0,1,3060,2,218411.6,3060,unstocked
0,1,3060,3,395728.80000021495,3060,stocked
0,1,3060,3,0.0,3060,unstocked
0,1,3360,1,626616.0,3360,stocked
0,1,3360,1,978636.0,3360,unstocked
0,1,3360,2,175784.40000008195,3360,stocked
0,1,3360,2,499254.80000000005,3360,unstocked
0,1,3360,3,330119.00000022526,3360,stocked
0,1,3360,3,375143.8,3360,unstocked
0,2,60,1,32376.0,120,stocked
0,2,60,1,0.0,120,unstocked
0,2,60,2,35613.59999999323,120,stocked
0,2,60,2,0.0,120,unstocked
0,2,60,3,37232.40000000739,120,stocked
0,2,60,3,0.0,120,unstocked
0,2,360,1,230788.0,720,stocked
0,2,360,1,0.0,720,unstocked
0,2,360,2,35613.59999999323,720,stocked
0,2,360,2,218411.6,720,unstocked
0,2,360,3,37232.40000000739,720,stocked
0,2,360,3,0.0,720,unstocked
0,2,660,1,32376.0,1320,stocked
0,2,660,1,326212.0,1320,unstocked
0,2,660,2,175942.80000008317,1320,stocked
0,2,660,2,0.0,1320,unstocked
0,2,660,3,640467.2000003328,1320,stocked
0,2,660,3,146804.4,1320,unstocked
0,2,960,1,32376.0,1920,stocked
0,2,960,1,0.0,1920,unstocked
0,2,960,2,35613.59999999323,1920,stocked
0,2,960,2,577244.8,1920,unstocked
0,2,960,3,412293.4000002297,1920,stocked
0,2,960,3,0.0,1920,unstocked
0,2,1260,1,358408.0,2520,stocked
0,2,1260,1,397112.0,2520,unstocked
0,2,1260,2,394446.7999998962,2520,stocked
0,2,1260,2,358833.2,2520,unstocked
0,2,1260,3,412376.2000001321,2520,stocked
0,2,1260,3,440413.19999999995,2520,unstocked
0,2,1560,1,429452.0,3120,stocked
0,2,1560,1,326212.0,3120,unstocked
0,2,1560,2,503060.7999998603,3120,stocked
0,2,1560,2,780098.0,3120,unstocked
0,2,1560,3,558872.4000002872,3120,stocked
0,2,1560,3,0.0,3120,unstocked
0,2,1860,1,160032.0,3720,stocked
0,2,1860,1,850980.0,3720,unstocked
0,2,1860,2,191584.80000005045,3720,stocked
0,2,1860,2,421264.80000000005,3720,unstocked
0,2,1860,3,102165.99999994374,3720,stocked
0,2,1860,3,456678.80000000005,3720,unstocked
0,2,2160,1,217336.0,4320,stocked
0,2,2160,1,198556.0,4320,unstocked
0,2,2160,2,1034092.3999997149,4320,stocked
0,2,2160,2,1014068.0,4320,unstocked
0,2,2160,3,194761.6999999176,4320,stocked
0,2,2160,3,228339.4,4320,unstocked
0,2,2460,1,287432.0,4920,stocked
0,2,2460,1,255312.0,4920,unstocked
0,2,2460,2,986251.1999998057,4920,stocked
0,2,2460,2,499254.80000000005,4920,unstocked
0,2,2460,3,868061.4000001632,4920,stocked
0,2,2460,3,897092.0,4920,unstocked
0,2,2760,1,1223364.0,5520,stocked
0,2,2760,1,326212.0,5520,unstocked
0,2,2760,2,176035.20000008185,5520,stocked
0,2,2760,2,436823.19999999995,5520,unstocked
0,2,2760,3,362769.80000010587,5520,stocked
0,2,2760,3,1060162.0,5520,unstocked
0,2,3060,1,822418.0,6120,stocked
0,2,3060,1,0.0,6120,unstocked
0,2,3060,2,970934.799999712,6120,stocked
0,2,3060,2,577244.8,6120,unstocked
0,2,3060,3,406145.50000010105,6120,stocked
0,2,3060,3,375143.8,6120,unstocked
0,2,3360,1,1139156.0,6720,stocked
0,2,3360,1,1120436.0,6720,unstocked
0,2,3360,2,1081115.2000004088,6720,stocked
0,2,3360,2,639676.4,6720,unstocked
0,2,3360,3,787308.4000002831,6720,stocked
0,2,3360,3,978627.0,6720,unstocked
0,3,60,1,32364.0,180,stocked
0,3,60,1,0.0,180,unstocked
0,3,60,2,35600.399999993235,180,stocked
0,3,60,2,0.0,180,unstocked
0,3,60,3,37218.600000007384,180,stocked
0,3,60,3,0.0,180,unstocked
0,3,360,1,556976.0,1080,stocked
0,3,360,1,0.0,1080,unstocked
0,3,360,2,384863.59999985405,1080,stocked
0,3,360,2,0.0,1080,unstocked
0,3,360,3,245547.9999999612,1080,stocked
0,3,360,3,146804.4,1080,unstocked
0,3,660,1,213376.0,1980,stocked
0,3,660,1,0.0,1980,unstocked
0,3,660,2,35600.399999993235,1980,stocked
0,3,660,2,436823.19999999995,1980,unstocked
0,3,660,3,255304.59999993868,1980,stocked
0,3,660,3,228339.4,1980,unstocked
0,3,960,1,412382.0,2880,stocked
0,3,960,1,524768.0,2880,unstocked
0,3,960,2,35600.399999993235,2880,stocked
0,3,960,2,218411.6,2880,unstocked
0,3,960,3,516170.60000017006,2880,stocked
0,3,960,3,440413.19999999995,2880,unstocked
0,3,1260,1,524932.0,3780,stocked
0,3,1260,1,326212.0,3780,unstocked
0,3,1260,2,315607.59999993956,3780,stocked
0,3,1260,2,0.0,3780,unstocked
0,3,1260,3,330243.200000103,3780,stocked
0,3,1260,3,456678.80000000005,3780,unstocked
0,3,1560,1,499948.0,4680,stocked
0,3,1560,1,850980.0,4680,unstocked
0,3,1560,2,331790.7999998331,4680,stocked
0,3,1560,2,140421.6,4680,unstocked
0,3,1560,3,411644.80000022484,4680,stocked
0,3,1560,3,456678.80000000005,4680,unstocked
0,3,1860,1,696042.0,5580,stocked
0,3,1860,1,326212.0,5580,unstocked
0,3,1860,2,35600.399999993235,5580,stocked
0,3,1860,2,280843.2,5580,unstocked
0,3,1860,3,571890.4000002077,5580,stocked
0,3,1860,3,375143.8,5580,unstocked
0,3,2160,1,228604.0,6480,stocked
0,3,2160,1,326212.0,6480,unstocked
0,3,2160,2,521272.3999998621,6480,stocked
0,3,2160,2,717666.3999999999,6480,unstocked
0,3,2160,3,265557.99999999336,6480,stocked
0,3,2160,3,1060162.0,6480,unstocked
0,3,2460,1,270344.0,7380,stocked
0,3,2460,1,397112.0,7380,unstocked
0,3,2460,2,35600.399999993235,7380,stocked
0,3,2460,2,1154489.6,7380,unstocked
0,3,2460,3,280255.0000000728,7380,stocked
0,3,2460,3,962361.4,7380,unstocked
0,3,2760,1,1080944.0,8280,stocked
0,3,2760,1,1772860.0,8280,unstocked
0,3,2760,2,667706.5999998152,8280,stocked
0,3,2760,2,858088.0,8280,unstocked
0,3,2760,3,868006.2000003239,8280,stocked
0,3,2760,3,913357.6000000001,8280,unstocked
0,3,3060,1,1101096.0,9180,stocked
0,3,3060,1,1560160.0,9180,unstocked
0,3,3060,2,344148.19999992894,9180,stocked
0,3,3060,2,1372901.2,9180,unstocked
0,3,3060,3,425030.80000011256,9180,stocked
0,3,3060,3,456678.80000000005,9180,unstocked
0,3,3360,1,795004.0,10080,stocked
0,3,3360,1,127656.0,10080,unstocked
0,3,3360,2,739129.5999997859,10080,stocked
0,3,3360,2,1731734.4000000004,10080,unstocked
0,3,3360,3,1070065.7999997512,10080,stocked
0,3,3360,3,440413.19999999995,10080,unstocked
0,4,60,1,32352.0,240,stocked
0,4,60,1,0.0,240,unstocked
0,4,60,2,35587.19999999324,240,stocked
0,4,60,2,0.0,240,unstocked
0,4,60,3,37204.80000000737,240,stocked
0,4,60,3,0.0,240,unstocked
